Generation,Worst Feasibility,Average Feasibility,Best Feasibility,Worst Objective,Average Objective,Best Objective
58,0.0,0.0,0.0,-7.63503886633395,3.3336728737415187,3.852722383231762
59,0.0,0.0,0.0,-6.799140243245287,3.5517361208272202,3.852722383231762
60,0.0,0.0,0.0,-7.933112974181125,3.408300156409216,3.852722383231762
61,0.0,0.0,0.0,-5.9615431678371404,3.540329869449928,3.8527752767261045
62,0.0,0.0,0.0,-11.701230455211459,3.319454581372568,3.8527752767261045
63,0.0,0.0,0.0,-11.551597165299112,3.3766720800063905,3.8527752767261045
64,0.0,0.0,0.0,-11.577170329268753,3.3546722397020052,3.8527752767261045
65,0.0,0.0,0.0,-12.505114381081828,3.028763800145064,3.8527752767261045
66,0.0,0.0,0.0,-2.8890298549126485,3.4056561841576176,3.853133599129417
67,0.0,0.0,0.0,-11.706672457451809,3.3561328292712336,3.853133599129417
68,0.0,0.0,0.0,-7.743341656737131,3.5468222733041843,3.8531709769623963
69,0.0,0.0,0.0,-13.054016464629793,3.3508346020856665,3.8531709769623963
70,0.0,0.0,0.0,-3.4923226823386835,3.555411159259528,3.8531709769623963
71,0.0,0.0,0.0,-11.743137373007873,3.0225104213314427,3.8531709769623963
72,0.0,0.0,0.0,-11.74313916815953,3.3130578774340815,3.8531709769623963
73,0.0,0.0,0.0,-18.08845781087394,3.41004436510212,3.8531857234840827
74,0.0,0.0,0.0,-10.11656749074273,3.4672749251238026,3.8531857234840827
75,0.0,0.0,0.0,-11.657437505755126,3.3181829683912003,3.8531857234840827
76,0.0,0.0,0.0,-8.948728979819741,3.398417604908636,3.8531904032788313
77,0.0,0.0,0.0,-5.220470535357445,3.438026748366786,3.8531904032788313
78,0.0,0.0,0.0,-11.593277241114533,3.06481977176675,3.853218387566744
79,0.0,0.0,0.0,-0.9632967525812395,3.6435779879659145,3.853218387566744
80,0.0,0.0,0.0,-10.755168154379733,3.415785263874146,3.853218387566744
81,0.0,0.0,0.0,1.8020440501868162,3.6245795885641376,3.853220760681075
82,0.0,0.0,0.0,-11.34074205573006,3.3512169606407656,3.853220760681075
83,0.0,0.0,0.0,-11.337146366966275,3.3080927664556135,3.8539737160874803
84,0.0,0.0,0.0,2.1058603884689733,3.6527796978288984,3.8539737160874803
85,0.0,0.0,0.0,-3.3575301952625667,3.5569269199861844,3.8539737160874803
86,0.0,0.0,0.0,-13.243333486678203,3.3164385853223037,3.8539737160874803
87,0.0,0.0,0.0,-1.698207953172483,3.564613675425939,3.8539737160874803
88,0.0,0.0,0.0,-10.013370074996557,3.3778709949747645,3.8539737160874803
89,0.0,0.0,0.0,-11.107338612104842,3.1796015890710083,3.8539737160874803
90,0.0,0.0,0.0,-11.33515285105405,3.2451950291965064,3.8539737160874803
91,0.0,0.0,0.0,-8.38089611376173,3.5331650256015106,3.8539737160874803
92,0.0,0.0,0.0,-5.7074296825600515,3.552753430076018,3.8539737160874803
93,0.0,0.0,0.0,-13.835963573431656,3.467679373953038,3.858307043218454
94,0.0,0.0,0.0,1.576860490661892,3.5486072196167107,3.858307043218454
95,0.0,0.0,0.0,-3.571053242398703,3.525761489033073,3.858307043218454
96,0.0,0.0,0.0,-8.000806905303444,3.4200876845103902,3.858307043218454
97,0.0,0.0,0.0,-11.401580599881335,3.2809208881349488,3.858307043218454
98,0.0,0.0,0.0,-11.42934710809595,3.194468816356621,3.858307043218454
99,0.0,0.0,0.0,-11.361555941587136,3.3457617516683875,3.858307043218454
