Generation,Worst Feasibility,Average Feasibility,Best Feasibility,Worst Objective,Average Objective,Best Objective
0,-0.8148702530070111,-0.11410099029374114,0.0,0.0,0.8315851760463322,3.3409742312677064
1,0.0,0.0,0.0,-6.653006340475644,2.2288106062751725,3.502554926146154
2,-0.10976326196044717,-0.0022536303139304593,0.0,0.0,2.6029253808231205,3.5463081191419215
3,-0.16999089843296122,-0.0016999089843296122,0.0,0.0,2.935213912465983,3.589213529636864
4,-0.03135814444922602,-0.0003135814444922602,0.0,0.0,3.1717411939418723,3.682357653864316
5,-0.09298718017444352,-0.0009298718017444351,0.0,0.0,3.2358360737996117,3.7042158267526606
6,-0.05631663755697813,-0.0008210672939650654,0.0,0.0,3.304966298998707,3.7941602727687576
7,-0.013405990733503681,-0.00013405990733503681,0.0,0.0,3.495495721794467,3.810367357728442
8,-0.008035574277918789,-8.035574277918789e-05,0.0,0.0,3.591366134643879,3.8400899318028796
9,-0.04036615647165154,-0.0004036615647165154,0.0,0.0,3.4931711399650505,3.84137894045765
10,0.0,0.0,0.0,-0.6927602534586187,3.4867303254434074,3.848057893477997
11,-0.13782301801328856,-0.0013782301801328856,0.0,0.0,3.4193076742339645,3.855881392149465
12,-0.01768313946569733,-0.0001768313946569733,0.0,0.0,3.557643893125832,3.858413419881053
13,-0.02812239409690398,-0.0004543409503523843,0.0,0.0,3.513070856804684,3.859500231502291
14,-0.05691175901933743,-0.0007682308719539322,0.0,0.0,3.5266443383270234,3.859500231502291
15,-0.03287474442557836,-0.00032874744425578364,0.0,0.0,3.5617153688324197,3.859500231502291
16,-0.05851760853303012,-0.0005851760853303012,0.0,0.0,3.617713713308529,3.8662609867012607
17,0.0,0.0,0.0,1.6769385223959574,3.5698006202700667,3.8662609867012607
18,-0.04251503656097544,-0.0004251503656097544,0.0,0.0,3.5816241924890955,3.8662609867012607
19,-0.0014119985036314953,-1.4119985036314953e-05,0.0,0.0,3.5776548464039064,3.8662609867012607
20,0.0,0.0,0.0,1.5173705647646765,3.6345588424218214,3.8662609867012607
21,-0.03299057346135692,-0.0003299057346135692,0.0,0.0,3.604376323631543,3.8662609867012607
22,0.0,0.0,0.0,1.7670979830938962,3.5889681122326658,3.8662609867012607
23,-0.007656645215710967,-7.656645215710967e-05,0.0,0.0,3.554459726970172,3.8662609867012607
24,-0.02258150067030784,-0.00022581500670307842,0.0,0.0,3.550838591297634,3.8662609867012607
25,0.0,0.0,0.0,-5.705374034877774,3.492995217054533,3.8662609867012607
26,-0.014926847913248276,-0.00023701165844189798,0.0,0.0,3.567675464338328,3.8662609867012607
27,-0.10009825364624692,-0.0011518682928337287,0.0,0.0,3.3320961458659664,3.8662609867012607
28,-0.15843322906259183,-0.0015843322906259182,0.0,0.0,3.403154989373843,3.8662609867012607
29,-0.023326340688350933,-0.00023326340688350933,0.0,0.0,3.5455374579812786,3.8662609867012607
30,-0.024817532661365882,-0.0002481753266136588,0.0,0.0,3.6638155671890793,3.8662609867012607
31,0.0,0.0,0.0,1.7982695440508614,3.6210738464814676,3.8662609867012607
32,0.0,0.0,0.0,1.6910480744428855,3.6400650972242765,3.8662609867012607
33,-0.10212088478280479,-0.0018746316675435594,0.0,0.0,3.4219281794972334,3.8662609867012607
34,0.0,0.0,0.0,1.6941491274051228,3.547315851836101,3.8662609867012607
35,-0.1032824655811393,-0.0013608299170562966,0.0,0.0,3.518911618226911,3.8662609867012607
36,-0.0022565269824296186,-2.2565269824296185e-05,0.0,0.0,3.5394230523981487,3.8662609867012607
37,-0.052032360247983855,-0.0005203236024798385,0.0,0.0,3.4958032828951997,3.8662609867012607
