Individual,wheel_radius,chassis_length,suspension_frequency,suspension_damping,sensor_limit,speed_max,speed_slope,speed_intercept,wheel_radius-genome,chassis_length-genome,suspension_frequency-genome,suspension_damping-genome,sensor_limit-genome,speed_max-genome,speed_slope-genome,speed_intercept-genome,feasibility,objective,final_distance,final_speed,hit_wall,index_at_rest
0,0.720076458052171,3.959995554337933,5.168789072463289,0.3287810638445563,10.977750219691377,8.143717894131802,3.452246536030248,-17.256753428073758,0.22007645805217102,0.9866651847793111,0.5955412960661841,0.047968439740927196,0.7126964442636697,0.8143717894131802,0.3452246536030248,0.06858116429815601,0,3.854922659006805,0.0008087158203125,-8.060953712885066e-05,False,720
1,0.7199450328482141,3.845032856385352,6.046995074246112,0.4388930796575401,8.158728359083291,7.047317430008675,3.452246536030248,-17.246812857623073,0.21994503284821407,0.9483442854617841,0.7209992963208731,0.23148846609590013,0.5113377399345208,0.7047317430008675,0.3452246536030248,0.06882967855942318,0,3.8445621098425127,0.0041904449462890625,-8.613434835069711e-05,False,800
2,0.7301582358228937,3.7427574973774784,3.345101291866597,0.3396150204561635,10.832746168739671,6.8009561362692725,3.452246536030248,-17.256753428073758,0.23015823582289371,0.9142524991258262,0.33501447026665676,0.0660250340936058,0.7023390120528337,0.6800956136269273,0.3452246536030248,0.06858116429815601,0,3.842351623047718,0.001300811767578125,-5.7563305141172805e-05,False,800
3,0.7199450328482141,3.845032856385352,5.094582260206267,0.5559066015749679,8.35936194229297,7.832406274124343,3.6387108747773027,-17.246812857623073,0.21994503284821407,0.9483442854617841,0.5849403228866096,0.4265110026249463,0.5256687101637836,0.7832406274124344,0.3638710874777303,0.06882967855942318,0,3.8194454719099027,0.2601490020751953,9.981189890240216e-05,False,760
4,0.6660009953238011,4.0,5.168789072463289,0.3,10.977750219691377,7.139113755181489,3.452246536030248,-17.256753428073758,0.16600099532380105,1.0,0.5955412960661841,0.0,0.7126964442636697,0.7139113755181489,0.3452246536030248,0.06858116429815601,0,1.887242121414343,-9.412443161010742,7.139113755181489,False,2001
5,0.720076458052171,3.959995554337933,5.168789072463289,0.3357511814753815,10.977750219691377,7.149465564423386,3.452246536030248,-17.256753428073758,0.22007645805217102,0.9866651847793111,0.5955412960661841,0.05958530245896917,0.7126964442636697,0.7149465564423386,0.3452246536030248,0.06858116429815601,0,3.846203540649116,0.0005931854248046875,-6.908642113501173e-05,False,790
6,0.720076458052171,3.817612697556088,4.287654465325415,0.38598796959056514,11.741094101660986,7.752069022917785,3.210973054861381,-17.256753428073758,0.22007645805217102,0.939204232518696,0.4696649236179165,0.1433132826509419,0.767221007261499,0.7752069022917785,0.3210973054861381,0.06858116429815601,0,3.8010357042543688,-0.3738746643066406,-9.90162077201262e-05,False,800
7,0.720076458052171,3.817612697556088,4.287654465325415,0.38598796959056514,11.741094101660986,6.670408454908121,3.452246536030248,-17.256753428073758,0.22007645805217102,0.939204232518696,0.4696649236179165,0.1433132826509419,0.767221007261499,0.6670408454908121,0.3452246536030248,0.06858116429815601,0,3.8436226921780547,0.001300811767578125,-5.7563305141172805e-05,False,810
8,0.7199450328482141,4.0,5.442267639848842,0.5140836411670042,10.81742330126592,7.795537306217853,3.452246536030248,-17.246812857623073,0.21994503284821407,1.0,0.6346096628355488,0.3568060686116736,0.7012445215189943,0.7795537306217853,0.3452246536030248,0.06882967855942318,0,3.8520581373226186,0.004192352294921875,-8.613434835069711e-05,False,740
9,0.7199450328482141,4.0,5.574478700174392,0.7034314761005885,9.16404259379607,8.514858859939942,4.174881191914315,-17.246812857623073,0.21994503284821407,1.0,0.6534969571677703,0.6723857935009808,0.5831458995568621,0.8514858859939942,0.4174881191914315,0.06882967855942318,0,3.2528484064066947,0.8687286376953125,6.943751871091308e-05,True,720
10,0.7199450328482141,4.0,5.574478700174392,0.4639038467196686,10.35192685871069,8.027383834223233,3.452246536030248,-17.246812857623073,0.21994503284821407,1.0,0.6534969571677703,0.27317307786611433,0.6679947756221922,0.8027383834223234,0.3452246536030248,0.06882967855942318,0,3.8521177065590995,0.003688812255859375,-8.284202949582209e-05,False,740
11,0.7199450328482141,3.7311647474237426,5.574478700174392,0.4775827220751402,10.81742330126592,7.787724518680921,3.0810452931132106,-14.464640802387212,0.21994503284821407,0.9103882491412475,0.6534969571677703,0.295971203458567,0.7012445215189943,0.7787724518680921,0.30810452931132104,0.1383839799403197,0,3.8067249444499285,0.3045482635498047,-0.00010814249376700502,False,820
12,0.720076458052171,3.3112994260498727,5.924306253668124,0.4539316331739978,11.7321186815329,7.971257386081938,3.452246536030248,-17.256753428073758,0.22007645805217102,0.7704331420166242,0.7034723219525892,0.256552721956663,0.7665799058237786,0.7971257386081938,0.3452246536030248,0.06858116429815601,0,3.8462422706838133,0.000255584716796875,-7.89633776996368e-05,False,790
13,0.6708253208847228,4.0,5.574478700174392,0.7034314761005885,9.859846642567899,8.029280390075076,3.452246536030248,-17.246812857623073,0.17082532088472283,1.0,0.6534969571677703,0.6723857935009808,0.6328461887548499,0.8029280390075075,0.3452246536030248,0.06882967855942318,0,1.7909902475064332,-9.463690757751465,8.029280390075076,False,2001
14,0.7095577481124026,3.533744746540567,6.3507136835737015,0.5651019220526858,8.4618961196328,8.029280390075076,3.452246536030248,-17.246812857623073,0.2095577481124026,0.8445815821801891,0.7643876690819573,0.44183653675447626,0.5329925799737715,0.8029280390075075,0.3452246536030248,0.06882967855942318,0,3.8421652739105543,0.004146575927734375,-9.930362377019719e-05,False,840
15,0.7954392762948569,4.0,5.574478700174392,0.4639038467196686,10.478168032290421,8.305404983536736,3.452246536030248,-20.0,0.2954392762948569,1.0,0.6534969571677703,0.27317307786611433,0.6770120023064586,0.8305404983536736,0.3452246536030248,0.0,0,3.224020505468226,-0.7940349578857422,8.145885824006882e-05,True,870
16,0.7575716614808329,3.7311647474237426,5.574478700174392,0.4775827220751402,10.81742330126592,7.56031305860435,3.0810452931132106,-17.246812857623073,0.2575716614808329,0.9103882491412475,0.6534969571677703,0.295971203458567,0.7012445215189943,0.756031305860435,0.30810452931132104,0.06882967855942318,0,3.7678281960001834,-0.5976963043212891,-0.00010401993696973477,False,780
17,0.8062880413708353,4.0,5.574478700174392,0.4639038467196686,9.042211563253797,7.221499329404578,3.452246536030248,-17.246812857623073,0.3062880413708353,1.0,0.6534969571677703,0.27317307786611433,0.574443683089557,0.7221499329404578,0.3452246536030248,0.06882967855942318,0,3.3191882171280946,0.004535675048828125,8.012775384358406e-05,True,830
18,0.7922929676425726,3.959995554337933,5.168789072463289,0.40053821006599144,9.754085974883075,8.217502591514403,3.452246536030248,-17.256753428073758,0.2922929676425726,0.9866651847793111,0.5955412960661841,0.16756368344331907,0.6252918553487912,0.8217502591514404,0.3452246536030248,0.06858116429815601,0,3.3256578622146793,0.0005207061767578125,8.236024621055549e-05,True,810
19,0.6956174044732566,3.700200911522927,7.1048644416256534,0.4268263918405153,14.46851273717663,8.120838430546245,3.623887063348617,-17.256753428073758,0.19561740447325657,0.9000669705076423,0.8721234916608076,0.2113773197341922,0.962036624084045,0.8120838430546246,0.3623887063348617,0.06858116429815601,0,1.8014060489552208,-9.244648933410645,8.120838430546245,False,2001
20,0.7293046829254383,3.714663241023562,3.5065365572324745,0.5523476483477203,8.793763543671268,7.56199043504753,3.452246536030248,-17.246812857623073,0.2293046829254383,0.904887747007854,0.3580766510332106,0.4205794139128672,0.5566973959765191,0.756199043504753,0.3452246536030248,0.06882967855942318,0,3.848471737176209,0.0041790008544921875,-7.296507292764431e-05,False,750
21,0.720076458052171,4.0,5.517530929247605,0.3,10.977750219691377,7.139113755181489,3.452246536030248,-16.52722431722384,0.22007645805217102,1.0,0.6453615613210865,0.0,0.7126964442636697,0.7139113755181489,0.3452246536030248,0.08681939206940399,0,3.8200065421132883,0.2126331329345703,-8.655687978276205e-05,False,800
22,0.8334818287288677,3.8355991070990925,6.776735562719989,0.3170330176336029,13.370363279047059,8.143717894131802,1.7935945848064214,-17.256753428073758,0.3334818287288677,0.9451997023663641,0.825247937531427,0.028388362722671527,0.8835973770747899,0.8143717894131802,0.17935945848064214,0.06858116429815601,0,3.306721940776698,-4.621332168579102,-4.5730069683003194e-05,False,530
23,0.829938862118775,3.959995554337933,5.168789072463289,0.3287810638445563,10.977750219691377,8.143717894131802,3.452246536030248,-17.256753428073758,0.329938862118775,0.9866651847793111,0.5955412960661841,0.047968439740927196,0.7126964442636697,0.8143717894131802,0.3452246536030248,0.06858116429815601,0,3.313660020395476,0.0012836456298828125,6.0960173648538785e-05,True,830
24,0.6466891046471077,3.9846964064206682,5.585784039718392,0.591908357453516,8.966029655151857,7.773978791115601,3.0372922992596663,-17.246812857623073,0.14668910464710777,0.9948988021402227,0.655112005674056,0.4865139290891933,0.5690021182251326,0.7773978791115601,0.3037292299259666,0.06882967855942318,0,1.7960878674389216,-9.6886568069458,7.773978791115601,False,2001
25,0.720076458052171,4.0,4.797084834702357,0.3287810638445563,10.977750219691377,8.386441517503378,3.452246536030248,-17.256753428073758,0.22007645805217102,1.0,0.5424406906717653,0.047968439740927196,0.7126964442636697,0.8386441517503378,0.3452246536030248,0.06858116429815601,0,3.8460555350205903,0.00185394287109375,6.589865193262767e-05,False,790
