Generation,Worst Feasibility,Average Feasibility,Best Feasibility,Worst Objective,Average Objective,Best Objective
0,-0.22249778040563073,-0.0514295829170812,0.0,0.0,0.937238675919661,3.3409742312677064
1,0.0,0.0,0.0,1.8203126616342877,2.573013751848277,3.379660133015077
2,0.0,0.0,0.0,-4.678759661358681,2.282528337622897,3.392352161904983
3,0.0,0.0,0.0,-5.506443634855151,2.25320821572482,3.392352161904983
4,0.0,0.0,0.0,3.2289233208102135,3.342199122061018,3.3924850704455967
