Generation,Worst Feasibility,Average Feasibility,Best Feasibility,Worst Objective,Average Objective,Best Objective
39,0.0,0.0,0.0,1.4333298521210567,3.617467995251688,3.850611650733913
40,0.0,0.0,0.0,1.4428934229454613,3.7055686363391884,3.850611650733913
41,0.0,0.0,0.0,1.3000826463078092,3.5136429587786973,3.850611650733913
42,0.0,0.0,0.0,1.3242122697577845,3.4860331199912546,3.850611650733913
43,0.0,0.0,0.0,1.4069631374604779,3.5656069546355966,3.850611650733913
44,0.0,0.0,0.0,1.3684491747694745,3.6170832130915334,3.850611650733913
45,0.0,0.0,0.0,1.3358681714643674,3.58345205521475,3.850611650733913
46,0.0,0.0,0.0,1.3707212664651724,3.452156061125898,3.8536145973157074
47,0.0,0.0,0.0,1.3326435929815237,3.629425867032993,3.8536145973157074
48,0.0,0.0,0.0,1.3894934118721414,3.4828979611559867,3.8536214235173754
49,0.0,0.0,0.0,1.3699595513337868,3.561431278422121,3.8536627960508887
50,0.0,0.0,0.0,1.2113882483220308,3.5508597818144367,3.8536627960508887
51,0.0,0.0,0.0,1.3613007286421244,3.6266164427888943,3.8537118647369315
52,0.0,0.0,0.0,1.3869776154155864,3.60669162124504,3.8537118647369315
53,0.0,0.0,0.0,1.3693123381201404,3.6181111023256687,3.8537171315414835
54,0.0,0.0,0.0,1.3154031202360559,3.5702998812173843,3.8537171315414835
55,0.0,0.0,0.0,1.3378714276859938,3.4883744793424056,3.8537171315414835
56,0.0,0.0,0.0,1.3693201716436982,3.5297359191191835,3.8537171315414835
57,0.0,0.0,0.0,1.3643459583712958,3.4360144008616387,3.8537171315414835
58,0.0,0.0,0.0,1.333061985766986,3.4873582277297084,3.8537171315414835
59,0.0,0.0,0.0,1.3467394442508795,3.475983850273254,3.8537171315414835
60,0.0,0.0,0.0,-5.360272805023147,3.480738152275837,3.8537171315414835
61,0.0,0.0,0.0,1.5199665178545356,3.522993702305946,3.8537171315414835
62,0.0,0.0,0.0,1.3104891490664707,3.411954523105738,3.8537171315414835
63,0.0,0.0,0.0,1.215336382861266,3.5956520566377406,3.8537171315414835
64,0.0,0.0,0.0,1.218144470487097,3.544746737324473,3.8537171315414835
65,0.0,0.0,0.0,1.3383509053811857,3.463354163436938,3.8537171315414835
66,0.0,0.0,0.0,1.3486651584326586,3.5742962314477222,3.8537171315414835
67,0.0,0.0,0.0,1.3452476174196242,3.4480349474423315,3.8537171315414835
68,0.0,0.0,0.0,1.3536690432323206,3.586166097534676,3.8537171315414835
69,0.0,0.0,0.0,1.280602225243781,3.51581758067252,3.854536164220859
70,0.0,0.0,0.0,1.3421119126569125,3.4795422158416587,3.854536164220859
71,0.0,0.0,0.0,1.2768411675680027,3.5373125438293185,3.854536164220859
72,0.0,0.0,0.0,1.2570545972556635,3.5533770043148065,3.8545742380883206
73,0.0,0.0,0.0,1.2954642703494896,3.5980955739984894,3.8545742380883206
74,0.0,0.0,0.0,1.3519523780674358,3.4422382919764734,3.8545742380883206
75,0.0,0.0,0.0,1.326358527032547,3.536380919404186,3.8545742380883206
76,0.0,0.0,0.0,-1.9576993254006854,3.5198526085097814,3.854576766199859
77,0.0,0.0,0.0,1.40650602239553,3.4986835359970776,3.854576766199859
78,0.0,0.0,0.0,1.3236250068040458,3.5904872017901837,3.854576766199859
79,0.0,0.0,0.0,-4.421151099266201,3.377196437046412,3.854576766199859
80,0.0,0.0,0.0,-6.464799996861682,3.4404704338244447,3.854576766199859
81,0.0,0.0,0.0,1.3521724651601061,3.547855529786008,3.854576766199859
82,0.0,0.0,0.0,-9.928169683021324,3.2981534386740723,3.8545830786668485
83,0.0,0.0,0.0,1.3043928914275373,3.4921263698064937,3.8545830786668485
84,0.0,0.0,0.0,1.3144180764358384,3.5604799761859374,3.8548692427901208
85,0.0,0.0,0.0,1.77835391484547,3.5581592157564064,3.8548692427901208
86,0.0,0.0,0.0,-6.137649113929237,3.359385547891198,3.8548703941961038
87,0.0,0.0,0.0,1.3148501293554986,3.5687066502464146,3.8548703941961038
88,0.0,0.0,0.0,1.7870826231325765,3.5604374868564523,3.854922659006805
89,0.0,0.0,0.0,1.2400628954979431,3.5588174511814783,3.854922659006805
90,0.0,0.0,0.0,1.2573493546044563,3.555119132001874,3.854922659006805
91,0.0,0.0,0.0,-7.806375597565111,3.4390027581905223,3.854922659006805
92,0.0,0.0,0.0,1.3748164840000536,3.576195982531763,3.854922659006805
93,0.0,0.0,0.0,1.3126892816356988,3.515059586210345,3.854922659006805
94,0.0,0.0,0.0,1.3465220083505283,3.5192119585485973,3.854922659006805
95,0.0,0.0,0.0,1.416964940018549,3.657799075212668,3.854922659006805
96,0.0,0.0,0.0,-12.433201364633943,3.4305065091620737,3.854922659006805
97,0.0,0.0,0.0,1.3207675934362055,3.564681630510213,3.854922659006805
98,0.0,0.0,0.0,-3.736184026473748,3.4470263885603925,3.854922659006805
99,0.0,0.0,0.0,1.3486078414497853,3.4848440162416563,3.854922659006805
