Individual,wheel_radius,chassis_length,suspension_frequency,suspension_damping,sensor_limit,speed_max,speed_slope,speed_intercept,wheel_radius-genome,chassis_length-genome,suspension_frequency-genome,suspension_damping-genome,sensor_limit-genome,speed_max-genome,speed_slope-genome,speed_intercept-genome,feasibility,objective,final_distance,final_speed,hit_wall,index_at_rest
10,0.8132830980554,3.629257635311156,4.841621836820742,0.3,14.598783436904457,9.789042319076955,1.3467506483753733,-6.716860434982133,0.31328309805540006,0.8764192117703854,0.5488031195458203,0.0,0.971341674064604,0.9789042319076955,0.13467506483753733,0.3320784891254467,0,3.8539239323688013,0.013010025024414062,-7.810383782924646e-05,False,530
11,0.8707237209555028,3.561273442511943,4.182927152186494,0.3,13.568500966656892,10.0,1.3467506483753733,-6.716860434982133,0.3707237209555028,0.8537578141706477,0.4547038788837848,0.0,0.8977500690469209,1.0,0.13467506483753733,0.3320784891254467,0,3.7921380041536032,0.012584686279296875,-7.360857256522024e-05,False,910
12,0.7962389960535112,3.561273442511943,4.182927152186494,0.3,13.568500966656892,10.0,1.3467506483753733,-6.716860434982133,0.2962389960535113,0.8537578141706477,0.4547038788837848,0.0,0.8977500690469209,1.0,0.13467506483753733,0.3320784891254467,0,3.858307043218454,0.011968612670898438,8.244135016610699e-05,False,530
13,0.6450024057764465,3.8940763175242763,4.32526487833608,0.5458135048113617,13.151814976839015,8.731298744149385,1.3467506483753733,-6.716860434982133,0.14500240577644657,0.9646921058414254,0.4750378397622971,0.4096891746856029,0.8679867840599297,0.8731298744149385,0.13467506483753733,0.3320784891254467,0,1.687653978486653,-9.800207138061523,8.731298744149385,False,2001
14,0.7962389960535112,3.561273442511943,4.182927152186494,0.3,12.822324222461383,10.0,1.3467506483753733,-6.716860434982133,0.2962389960535113,0.8537578141706477,0.4547038788837848,0.0,0.844451730175813,1.0,0.13467506483753733,0.3320784891254467,0,3.858307043218454,0.011968612670898438,8.244135016610699e-05,False,530
15,0.8132830980554,3.737747359773959,4.182927152186494,0.3100567844908383,12.687591476317715,9.66359002277055,1.4024370848722887,-6.733701555062176,0.31328309805540006,0.9125824532579864,0.4547038788837848,0.016761307484730457,0.8348279625941225,0.9663590022770548,0.14024370848722886,0.33165746112344563,0,3.797106532406008,0.1986083984375,-7.598846468148679e-05,False,810
16,0.8132830980554,3.737747359773959,4.533978621639614,0.3,12.10439334174012,9.66359002277055,1.3467506483753733,-6.733701555062176,0.31328309805540006,0.9125824532579864,0.5048540888056591,0.0,0.7931709529814372,0.9663590022770548,0.13467506483753733,0.33165746112344563,0,3.8542016633901417,-3.24249267578125e-05,7.480532176185051e-05,False,540
17,0.8132830980554,3.737747359773959,4.441058582070869,0.31562423499536485,14.071731841283716,9.66359002277055,1.3467506483753733,-11.94693957540004,0.31328309805540006,0.9125824532579864,0.4915797974386955,0.026040391658941432,0.9336951315202654,0.9663590022770548,0.13467506483753733,0.201326510614999,0,3.3713060023813384,-3.871011734008789,7.554189176239845e-05,False,760
18,0.8132830980554,3.706837758392452,3.8069454151132356,0.3,14.494143603887863,10.0,1.3467506483753733,-6.716860434982133,0.31328309805540006,0.9022792527974841,0.40099220215903364,0.0,0.9638674002777046,1.0,0.13467506483753733,0.3320784891254467,0,3.8489768880199753,0.012582778930664062,-7.617729557285458e-05,False,570
19,0.811772360048711,3.611755392607607,4.738711377740215,0.5027920339430587,13.151814976839015,8.731298744149385,1.3467506483753733,-6.716860434982133,0.31177236004871095,0.8705851308692023,0.5341016253914592,0.3379867232384312,0.8679867840599297,0.8731298744149385,0.13467506483753733,0.3320784891254467,0,3.8431067334274136,0.012586593627929688,-8.131474158901142e-05,False,620
20,0.811772360048711,3.5525393558319003,4.765126700276609,0.45803523443991906,13.161466355035635,8.378914350533215,1.3467506483753733,-6.716860434982133,0.31177236004871095,0.8508464519439667,0.5378752428966583,0.2633920573998651,0.8686761682168311,0.8378914350533214,0.13467506483753733,0.3320784891254467,0,3.849368916293219,0.012454986572265625,8.308353091734944e-05,False,570
21,0.811772360048711,3.486499296716074,4.271662247852213,0.4175891926651927,12.931701039358678,7.371448036380123,1.3467506483753733,-6.716860434982133,0.31177236004871095,0.8288330989053581,0.46738032112174466,0.19598198777532116,0.8522643599541914,0.7371448036380123,0.13467506483753733,0.3320784891254467,0,3.8406911852565293,0.011882781982421875,7.730390414995014e-05,False,640
22,0.811772360048711,3.611755392607607,4.196380026187778,0.5320763748707553,13.151814976839015,8.731298744149385,1.3467506483753733,-6.716860434982133,0.31177236004871095,0.8705851308692023,0.4566257180268254,0.3867939581179254,0.8679867840599297,0.8731298744149385,0.13467506483753733,0.3320784891254467,0,3.8343758043199103,0.012464523315429688,7.794608490208077e-05,False,690
23,0.811772360048711,3.865348112991181,3.258737286388223,0.5749715795827368,12.567746384597115,8.452152082585783,1.3700140423760807,-6.716860434982133,0.31177236004871095,0.955116037663727,0.32267675519831757,0.45828596597122806,0.826267598899794,0.8452152082585783,0.13700140423760807,0.3320784891254467,0,3.8256220121399482,0.09747505187988281,-9.72344615464138e-05,False,680
24,0.7962389960535112,3.561273442511943,4.550297076469198,0.3,15.0,10.0,1.3467506483753733,-6.716860434982133,0.2962389960535113,0.8537578141706477,0.5071852966384568,0.0,1.0,1.0,0.13467506483753733,0.3320784891254467,0,3.8569990368653095,0.0124664306640625,8.308353091734944e-05,False,540
25,0.8547799560698107,3.5529603713897995,6.081727111481634,0.3,13.90910370024708,10.0,1.3467506483753733,-6.716860434982133,0.3547799560698107,0.8509867904632664,0.7259610159259476,0.0,0.9220788357319343,1.0,0.13467506483753733,0.3320784891254467,0,3.808616960359906,0.012586593627929688,-7.874601858137709e-05,False,810
26,0.811772360048711,3.8940763175242763,4.32526487833608,0.5458135048113617,13.151814976839015,8.731298744149385,1.3467506483753733,-13.809063937052018,0.31177236004871095,0.9646921058414254,0.4750378397622971,0.4096891746856029,0.8679867840599297,0.8731298744149385,0.13467506483753733,0.15477340157369954,0,2.117581769781705,-9.895359992980957,3.9031514103188716,False,2001
27,0.7962389960535112,3.561273442511943,4.182927152186494,0.4098327109664051,13.442255827745468,10.0,1.492056491626785,-9.212545488131505,0.2962389960535113,0.8537578141706477,0.4547038788837848,0.18305451827734182,0.8887325591246763,1.0,0.1492056491626785,0.2696863627967124,0,3.7227918162848694,-1.1744651794433594,8.544407713628743e-05,False,520
28,0.811772360048711,4.0,3.3567261759715583,0.4480282492284268,12.80111032253508,8.076558523450414,1.3467506483753733,-6.716860434982133,0.31177236004871095,1.0,0.3366751679959369,0.24671374871404467,0.8429364516096486,0.8076558523450414,0.13467506483753733,0.3320784891254467,0,3.850601125193134,0.012598037719726562,-8.645218760516826e-05,False,560
