Generation,Worst Feasibility,Average Feasibility,Best Feasibility,Worst Objective,Average Objective,Best Objective
0,-0.8311407292374171,-0.11992342183457222,0.0,0.0,1.2451216862509713,3.3409742312677064
1,-0.6467952292603434,-0.013886597775988831,0.0,0.0,2.2125870480862777,3.4690500440167504
2,0.0,0.0,0.0,-4.896875054105867,2.618138291887093,3.7868029171587643
3,0.0,0.0,0.0,-7.998619145365523,2.6513103264680833,3.7868029171587643
4,0.0,0.0,0.0,-8.73943544715696,2.82580201764157,3.7876799434871122
5,0.0,0.0,0.0,-6.471753302042674,3.053985342747024,3.8473519785689723
6,0.0,0.0,0.0,1.3184005431472499,3.4920680666474637,3.854029294620539
7,0.0,0.0,0.0,-6.717170614509254,3.457202771024685,3.854029294620539
8,0.0,0.0,0.0,1.4959232333857215,3.6332829870890317,3.854029294620539
9,0.0,0.0,0.0,1.529469282468452,3.526565223018729,3.854029294620539
10,0.0,0.0,0.0,2.4308046996228843,3.7420647591527567,3.854029294620539
11,0.0,0.0,0.0,1.0167010207331033,3.658815442340989,3.854029294620539
12,0.0,0.0,0.0,1.9512153756450616,3.7099919635689655,3.8582635869102013
13,0.0,0.0,0.0,1.5047565691212594,3.6402788511735427,3.865108053379747
14,0.0,0.0,0.0,1.5464421519727067,3.613892410833917,3.865108053379747
15,0.0,0.0,0.0,1.5910871973590792,3.727145475321888,3.8651088395008926
16,0.0,0.0,0.0,1.5005229431498202,3.4705939667648447,3.8651088395008926
17,0.0,0.0,0.0,1.5627982872541302,3.562796723828382,3.8651088395008926
18,0.0,0.0,0.0,1.6656283089243307,3.7242016612809947,3.87082812448528
19,0.0,0.0,0.0,1.5465374703476182,3.6195909578249292,3.872186114091776
20,-0.006989849657893621,-6.989849657893622e-05,0.0,0.0,3.5106889163692294,3.874784238623637
21,0.0,0.0,0.0,1.5565261883174466,3.6066256232124596,3.874784238623637
22,-0.13935815482749403,-0.0013935815482749403,0.0,0.0,3.447565397751606,3.874784238623637
23,0.0,0.0,0.0,1.5492714931560398,3.499417531066897,3.874874936375258
24,0.0,0.0,0.0,1.5177448041362722,3.6309370401374075,3.874874936375258
25,0.0,0.0,0.0,-7.5714117165403705,3.579380813605718,3.874874936375258
26,0.0,0.0,0.0,1.4880520230170058,3.612797965126762,3.8749404130080407
27,0.0,0.0,0.0,1.5582401074156476,3.6359489448024163,3.8749416277830315
28,0.0,0.0,0.0,1.5680772207334952,3.633945776007122,3.8749416277830315
29,0.0,0.0,0.0,1.6343031525415481,3.656688053920704,3.8773607923106095
30,0.0,0.0,0.0,1.5542850868918314,3.6266660682563314,3.8773607923106095
31,0.0,0.0,0.0,1.5723959021321101,3.6241767603080457,3.8773607923106095
32,0.0,0.0,0.0,1.6528500986842365,3.6667577536588127,3.8773607923106095
33,0.0,0.0,0.0,-0.09626464733922385,3.594020607581578,3.8773607923106095
34,0.0,0.0,0.0,1.5635878895694546,3.669263783766813,3.8773607923106095
35,0.0,0.0,0.0,-8.360849334100484,3.5083460276311214,3.8773607923106095
36,0.0,0.0,0.0,1.56392992358252,3.583180629449318,3.8773607923106095
37,0.0,0.0,0.0,1.5975693765108272,3.6016889682773314,3.877363817475377
38,0.0,0.0,0.0,1.5885424459278001,3.6389581161178772,3.877363817475377
39,0.0,0.0,0.0,1.5656006018219262,3.548947576201452,3.877363817475377
40,-0.007773595099312858,-7.773595099312858e-05,0.0,0.0,3.674639124075701,3.877363817475377
41,0.0,0.0,0.0,1.6179461829133326,3.705958278707651,3.8773765265542988
42,0.0,0.0,0.0,1.1568219358568346,3.606256709003822,3.8773765265542988
43,-0.0430511768626618,-0.000430511768626618,0.0,0.0,3.4813211985122523,3.8773765265542988
44,0.0,0.0,0.0,1.5576501076795513,3.5988010997102196,3.880926423623637
45,0.0,0.0,0.0,1.7363874581038765,3.6250461568257037,3.880926423623637
46,0.0,0.0,0.0,1.7137557396004954,3.6587820821313097,3.880926423623637
47,-0.09487850613516424,-0.0014995354329033561,0.0,0.0,3.5101569843035083,3.880926423623637
48,-0.0013279834631017007,-1.3279834631017007e-05,0.0,0.0,3.642836540330594,3.880926423623637
49,0.0,0.0,0.0,1.734350125930785,3.6224820929416466,3.880926423623637
50,-0.037142193993653705,-0.0006269081176474345,0.0,0.0,3.585023252997014,3.880926423623637
51,0.0,0.0,0.0,-8.192288581950185,3.391995237306618,3.880926423623637
52,0.0,0.0,0.0,-3.4036172393515103,3.578109633616168,3.880926423623637
53,-0.1275308618585922,-0.001275308618585922,0.0,0.0,3.528555041736242,3.880926423623637
54,0.0,0.0,0.0,-0.9957018495074426,3.532108836778534,3.880926423623637
55,0.0,0.0,0.0,1.5504212300215403,3.512624764345958,3.8816865561220832
56,-0.14197383540515396,-0.002313478431099878,0.0,0.0,3.579564848828228,3.8816865561220832
57,0.0,0.0,0.0,-0.1676509646852638,3.5984393608609424,3.8816865561220832
58,0.0,0.0,0.0,1.4995822274974482,3.5423719908474247,3.8819540977066613
59,-0.12423716551654784,-0.0012423716551654784,0.0,0.0,3.560394709655828,3.8819540977066613
60,-0.08203092839673742,-0.0008203092839673742,0.0,0.0,3.511207383537816,3.8819540977066613
61,0.0,0.0,0.0,1.6819506532752875,3.6251852022674536,3.8819540977066613
62,-0.031000744603067343,-0.00031000744603067344,0.0,0.0,3.559282878686698,3.8819540977066613
63,0.0,0.0,0.0,-6.307773328851916,3.556844826461048,3.8819540977066613
64,0.0,0.0,0.0,1.4177286562039713,3.5375566447424065,3.8819540977066613
65,0.0,0.0,0.0,1.609470462720759,3.6313059047750413,3.8819540977066613
66,0.0,0.0,0.0,-7.455526357719106,3.4813710938480438,3.8819540977066613
67,0.0,0.0,0.0,-6.775747416287619,3.389409967894199,3.8819540977066613
68,0.0,0.0,0.0,-0.9513067694108732,3.573871461513,3.8819540977066613
69,0.0,0.0,0.0,1.551425177738838,3.5891966152448305,3.8819540977066613
70,0.0,0.0,0.0,-5.089995434290524,3.527667134398087,3.8819540977066613
71,-0.01430968013916023,-0.0001430968013916023,0.0,0.0,3.5798311883714278,3.8819540977066613
72,0.0,0.0,0.0,-0.35486543201194853,3.6385871522946234,3.8819540977066613
73,0.0,0.0,0.0,1.5734635418779228,3.6489746687174174,3.8819540977066613
74,-0.0484976076314757,-0.00048497607631475706,0.0,0.0,3.6321028397579296,3.8819540977066613
75,0.0,0.0,0.0,-1.009624879374428,3.567013362100635,3.8819540977066613
76,0.0,0.0,0.0,1.5353664608627875,3.559371087615946,3.8819540977066613
77,-0.008540245360256993,-8.540245360256993e-05,0.0,0.0,3.5208128619467853,3.8819540977066613
78,-0.026015920898681877,-0.0002601592089868188,0.0,0.0,3.536678796324315,3.8819540977066613
79,-0.01795997355045753,-0.0003657483354313018,0.0,0.0,3.4711254840046473,3.8819540977066613
80,0.0,0.0,0.0,1.380205583918958,3.549793958619199,3.8819540977066613
81,0.0,0.0,0.0,1.541891361840674,3.469109347607944,3.8819540977066613
82,-0.08609053368748765,-0.0008609053368748764,0.0,0.0,3.4890686977546137,3.8819540977066613
83,-0.010647603808182193,-0.00010647603808182193,0.0,0.0,3.4384611455556775,3.8819540977066613
84,-0.09002974144336429,-0.0009002974144336429,0.0,0.0,3.308496767875094,3.8819540977066613
85,-0.04191429664270607,-0.0004191429664270607,0.0,0.0,3.5979498831980647,3.8819540977066613
86,0.0,0.0,0.0,-9.636993781667625,3.369055478735906,3.8819540977066613
87,0.0,0.0,0.0,1.5960146459619993,3.5746847643629436,3.8819540977066613
88,-0.017329405763904182,-0.0001732940576390418,0.0,0.0,3.4095453071047217,3.8819540977066613
89,0.0,0.0,0.0,-8.055450840288826,3.320500985777772,3.8819540977066613
90,-0.09900161482136027,-0.0012910295538174554,0.0,0.0,3.357721178528165,3.8819540977066613
91,0.0,0.0,0.0,-1.2265009670277809,3.4050297922719226,3.8819540977066613
92,0.0,0.0,0.0,1.658823426641618,3.5654926501434034,3.8819540977066613
93,0.0,0.0,0.0,1.4778070402826733,3.5486832512439923,3.8819540977066613
94,0.0,0.0,0.0,-8.953322410529818,3.580359405118224,3.8819540977066613
95,-0.0519066236498974,-0.0005190662364989739,0.0,0.0,3.5264149655133985,3.8819540977066613
96,0.0,0.0,0.0,-4.569513244058348,3.3192114945765905,3.8819540977066613
97,-0.013777353948795423,-0.00013777353948795423,0.0,0.0,3.6330209604332873,3.8819540977066613
98,0.0,0.0,0.0,-0.2679319414391642,3.596340325140688,3.8819540977066613
99,0.0,0.0,0.0,-0.2057247358841359,3.558452833155676,3.8819540977066613
