Generation,Worst Feasibility,Average Feasibility,Best Feasibility,Worst Objective,Average Objective,Best Objective
40,0.0,0.0,0.0,-11.2282707229883,3.2491346699658123,3.876610064273552
41,0.0,0.0,0.0,1.2968401508454128,3.651399139191938,3.876610064273552
42,-0.022273163492081638,-0.00022273163492081638,0.0,0.0,3.3700411281668643,3.876610064273552
43,-0.01134631886351578,-0.00011346318863515781,0.0,0.0,3.5828762609367533,3.876610064273552
44,0.0,0.0,0.0,-5.287462885636005,3.557738080588627,3.8766102501743447
45,-0.03975333856909824,-0.0003975333856909824,0.0,0.0,3.5375172454377743,3.8766102501743447
46,-0.043969405380399285,-0.00043969405380399286,0.0,0.0,3.469983277207581,3.8766102501743447
47,-0.029742011112336098,-0.00029742011112336096,0.0,0.0,3.693794209605415,3.8766102501743447
48,0.0,0.0,0.0,1.460724595111978,3.6246644853578935,3.8769536999915766
49,0.0,0.0,0.0,-12.02179817774709,3.151783966921037,3.877456377799504
50,-0.1537039112864128,-0.001537039112864128,0.0,0.0,3.3032872673104423,3.877456377799504
51,-0.04947943251537379,-0.0004947943251537379,0.0,0.0,3.562926571036463,3.877456377799504
52,-0.0644478061874505,-0.000644478061874505,0.0,0.0,3.5582399021652584,3.8786496353760653
53,-0.047643038067985755,-0.0005854942824216058,0.0,0.0,3.3713080781199447,3.8786496353760653
54,-0.028684376453983362,-0.00028684376453983363,0.0,0.0,3.3662174082492893,3.8786496353760653
55,-0.03681841082275006,-0.00042867137074929616,0.0,0.0,3.496928189526297,3.8786496353760653
56,-0.08013988054766619,-0.0012399969705025238,0.0,0.0,3.1898883275094203,3.882559269420967
57,-0.06224869710475256,-0.001160204959772353,0.0,0.0,3.6130193800803134,3.882559269420967
58,0.0,0.0,0.0,-6.1848959187234955,3.376816736512569,3.882559269420967
59,0.0,0.0,0.0,-1.9512830922308058,3.6063442209299206,3.882696861409651
60,-0.06310472596578542,-0.0006310472596578543,0.0,0.0,3.487434487239595,3.882696861409651
61,0.0,0.0,0.0,1.264114581656282,3.740805626755998,3.8827531457996436
62,0.0,0.0,0.0,1.4628310484044693,3.71874007139497,3.8827531457996436
63,0.0,0.0,0.0,1.4732229440877722,3.6499770485029135,3.8827531457996436
64,0.0,0.0,0.0,1.2272920458712018,3.493774029219851,3.8827531457996436
65,0.0,0.0,0.0,1.4371662644111667,3.6454733304734295,3.8827531457996436
66,-0.04902561384386972,-0.0006890967513074708,0.0,0.0,3.4511075971252483,3.8842153630291816
67,0.0,0.0,0.0,1.4153870734977365,3.5883903698744133,3.884379253944752
68,-0.03680144481680703,-0.0005277286668975145,0.0,0.0,3.484956841629117,3.884379253944752
69,0.0,0.0,0.0,1.2184272748757317,3.4430127128560253,3.884379253944752
70,-0.06534154805503156,-0.0011997335504788276,0.0,0.0,3.371832285107105,3.884379253944752
71,-0.022773289244911066,-0.00022773289244911065,0.0,0.0,3.500642304924073,3.884379253944752
72,0.0,0.0,0.0,-1.2645004258179116,3.5383856819591735,3.884379253944752
73,0.0,0.0,0.0,-7.477630481038986,3.4495992155153163,3.884379253944752
74,0.0,0.0,0.0,-6.813869138178772,3.5104821399478534,3.884379253944752
75,0.0,0.0,0.0,1.2221069539576477,3.587979169226399,3.884379253944752
76,-0.06657298662606492,-0.0006657298662606493,0.0,0.0,3.5262052737364438,3.884379253944752
77,0.0,0.0,0.0,-11.016313043903715,3.3007269398352355,3.885132613103445
78,0.0,0.0,0.0,1.4018189781232036,3.532676882297954,3.885132613103445
79,0.0,0.0,0.0,1.4103672846531101,3.6117113468997304,3.885132613103445
80,0.0,0.0,0.0,-2.520152045355482,3.5921342549313624,3.885132613103445
81,-0.10383754245914856,-0.0013652600274691074,0.0,0.0,3.335113149725591,3.885132613103445
82,-0.032349642594060035,-0.00037791950541819276,0.0,0.0,3.4746157263333886,3.885132613103445
83,-0.014550812972948579,-0.00018832718583559506,0.0,0.0,3.393556866026478,3.885132613103445
84,-0.11247463871440844,-0.0011247463871440844,0.0,0.0,3.229651084343962,3.885132613103445
85,-0.025763556827193668,-0.00025763556827193665,0.0,0.0,3.491329514429732,3.885132613103445
86,0.0,0.0,0.0,-6.929796573923889,3.537967320092085,3.885132613103445
87,0.0,0.0,0.0,-1.1679471109663544,3.57070464420792,3.885132613103445
88,0.0,0.0,0.0,-7.212870847449856,3.42840282129287,3.885132613103445
89,-0.022457744742322316,-0.00022457744742322317,0.0,0.0,3.257403291210954,3.885132613103445
90,0.0,0.0,0.0,-10.085887061276216,3.5001171448071657,3.885132613103445
91,0.0,0.0,0.0,-13.915945485421082,3.4477418027460685,3.885132613103445
92,-0.03172079283445306,-0.0003172079283445306,0.0,0.0,3.545976070635265,3.885132613103445
93,0.0,0.0,0.0,1.24375431436027,3.5420082614938115,3.885132613103445
94,0.0,0.0,0.0,1.3958079690468879,3.6173657932522216,3.885132613103445
95,-0.04763878328906668,-0.0004763878328906668,0.0,0.0,3.538395134492762,3.885132613103445
96,0.0,0.0,0.0,-4.361029067196474,3.5527468778659954,3.8851714909977186
97,-0.05336542430124602,-0.0008667254030450932,0.0,0.0,3.4911276720924915,3.8851714909977186
98,-0.1452037756465001,-0.002246130880451607,0.0,0.0,3.539073637153639,3.8851714909977186
99,0.0,0.0,0.0,-5.646041862095671,3.520184495072215,3.8851714909977186
